paper_id,claim_id,statement,authored_claim_status,formula_refs,claim_kind,checks_total,finalized_checks,reproduced_checks,externally_blocked_checks,attempted_not_reproduced_checks,pending_checks,final_resolution_rate,successful_reproduction_rate,objective_blocker_rate,attempted_not_reproduced_rate,pending_rate,fidelity_scored_checks,fidelity_unscored_reproduced_checks,fidelity_evidence_coverage,conditional_fidelity,reproduction_degree_observed,reproduction_degree_lower_bound,reproduction_degree_upper_bound,numeric_fidelity_eligible,verification_status,verification_reason,formula_refs_resolved,formula_refs_total,passed_formula_checks
2502.20558,CLM_F26_TELE_BETA_FIT,"Correlated Z-loss effective distance: TELE, BETA-FIT",implementation_attested_scientific_not_accepted,EQ003 | EQ004 | EQ005 | EQ009,numerical_claim,44,44,0,0,44,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F26_TELE_D07_DATA,"Correlated Z-loss effective distance: TELE, D07-DATA",implementation_attested_scientific_not_accepted,EQ003 | EQ004 | EQ005 | EQ009,numerical_claim,44,44,0,0,44,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F2B_LOSS_EXACTTIME,Surface-code logical error versus SE rounds: LOSS-EXACTTIME,implementation_attested_scientific_not_accepted,EQ001 | EQ002,numerical_claim,3,3,0,0,3,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F2B_LOSS_NOSSR,Surface-code logical error versus SE rounds: LOSS-NOSSR,implementation_attested_scientific_not_accepted,EQ001 | EQ002,numerical_claim,3,3,0,0,3,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F2B_LOSS_SSR,Surface-code logical error versus SE rounds: LOSS-SSR,implementation_attested_scientific_not_accepted,EQ001 | EQ002,numerical_claim,3,3,0,0,3,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3D_CONV,Logical error versus loss fraction: CONV,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3D_DC1,Logical error versus loss fraction: DC1,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3D_DC1_LMI,Logical error versus loss fraction: DC1-LMI,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3D_SWAP1,Logical error versus loss fraction: SWAP1,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3D_TELE,Logical error versus loss fraction: TELE,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3E_CONV,Threshold versus loss fraction: CONV,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3E_DC1,Threshold versus loss fraction: DC1,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3E_DC1_LMI,Threshold versus loss fraction: DC1-LMI,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3E_SWAP1,Threshold versus loss fraction: SWAP1,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3E_TELE,Threshold versus loss fraction: TELE,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3F_DC1,Effective distance versus loss fraction: DC1,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3F_DC1_LMI,Effective distance versus loss fraction: DC1-LMI,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3F_SWAP1,Effective distance versus loss fraction: SWAP1,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3F_TELE,Effective distance versus loss fraction: TELE,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3G_DC1,Physical-qubit requirement: DC1,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3G_DC1_LMI,Physical-qubit requirement: DC1-LMI,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3G_SWAP1,Physical-qubit requirement: SWAP1,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F3G_TELE,Physical-qubit requirement: TELE,implementation_attested_scientific_not_accepted,EQ002 | EQ004 | EQ005,numerical_claim,18,18,0,0,18,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F4A_DC1,Pure-Pauli threshold by method: DC1,implementation_attested_scientific_not_accepted,EQ004,numerical_claim,14,14,0,0,14,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F4A_DC1_LMI,Pure-Pauli threshold by method: DC1-LMI,implementation_attested_scientific_not_accepted,EQ004,numerical_claim,14,14,0,0,14,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F4A_DC2,Pure-Pauli threshold by method: DC2,implementation_attested_scientific_not_accepted,EQ004,numerical_claim,14,14,0,0,14,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F4A_DC3,Pure-Pauli threshold by method: DC3,implementation_attested_scientific_not_accepted,EQ004,numerical_claim,14,14,0,0,14,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F4A_DC4,Pure-Pauli threshold by method: DC4,implementation_attested_scientific_not_accepted,EQ004,numerical_claim,14,14,0,0,14,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F4A_SWAP1,Pure-Pauli threshold by method: SWAP1,implementation_attested_scientific_not_accepted,EQ004,numerical_claim,14,14,0,0,14,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F4A_TELE,Pure-Pauli threshold by method: TELE,implementation_attested_scientific_not_accepted,EQ004,numerical_claim,14,14,0,0,14,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F4B_DC1,Loss-only threshold by lifecycle: DC1,implementation_attested_scientific_not_accepted,EQ004,numerical_claim,14,14,0,0,14,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F4B_DC1_LMI,Loss-only threshold by lifecycle: DC1-LMI,implementation_attested_scientific_not_accepted,EQ004,numerical_claim,14,14,0,0,14,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F4B_DC2,Loss-only threshold by lifecycle: DC2,implementation_attested_scientific_not_accepted,EQ004,numerical_claim,14,14,0,0,14,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F4B_DC3,Loss-only threshold by lifecycle: DC3,implementation_attested_scientific_not_accepted,EQ004,numerical_claim,14,14,0,0,14,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F4B_DC4,Loss-only threshold by lifecycle: DC4,implementation_attested_scientific_not_accepted,EQ004,numerical_claim,14,14,0,0,14,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F4B_SWAP1,Loss-only threshold by lifecycle: SWAP1,implementation_attested_scientific_not_accepted,EQ004,numerical_claim,14,14,0,0,14,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F4B_TELE,Loss-only threshold by lifecycle: TELE,implementation_attested_scientific_not_accepted,EQ004,numerical_claim,14,14,0,0,14,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F5B_L000,Logical process error: L000,implementation_attested_scientific_not_accepted,,numerical_claim,10,10,0,0,10,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F5B_L020,Logical process error: L020,implementation_attested_scientific_not_accepted,,numerical_claim,10,10,0,0,10,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F5B_L040,Logical process error: L040,implementation_attested_scientific_not_accepted,,numerical_claim,10,10,0,0,10,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F5B_L060,Logical process error: L060,implementation_attested_scientific_not_accepted,,numerical_claim,10,10,0,0,10,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F5B_L080,Logical process error: L080,implementation_attested_scientific_not_accepted,,numerical_claim,10,10,0,0,10,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F5C_L000,Logical process-error reduction: L000,implementation_attested_scientific_not_accepted,,numerical_claim,10,10,0,0,10,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F5C_L020,Logical process-error reduction: L020,implementation_attested_scientific_not_accepted,,numerical_claim,10,10,0,0,10,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F5C_L040,Logical process-error reduction: L040,implementation_attested_scientific_not_accepted,,numerical_claim,10,10,0,0,10,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F5C_L060,Logical process-error reduction: L060,implementation_attested_scientific_not_accepted,,numerical_claim,10,10,0,0,10,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F5C_L080,Logical process-error reduction: L080,implementation_attested_scientific_not_accepted,,numerical_claim,10,10,0,0,10,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F6B_ADDER_AVG,AVG lifecycle for ADDER,implementation_attested_scientific_not_accepted,,numerical_claim,8,8,8,0,0,0,100.0,100.0,0.0,0.0,0.0,0,8,0.0,,,0.0,100.0,,,,,,
2502.20558,CLM_F6B_ADDER_MAX,MAX lifecycle for ADDER,implementation_attested_scientific_not_accepted,,numerical_claim,8,8,8,0,0,0,100.0,100.0,0.0,0.0,0.0,0,8,0.0,,,0.0,100.0,,,,,,
2502.20558,CLM_F6B_DIST15TO1_AVG,AVG lifecycle for DIST15TO1,implementation_attested_scientific_not_accepted,,numerical_claim,8,8,8,0,0,0,100.0,100.0,0.0,0.0,0.0,0,8,0.0,,,0.0,100.0,,,,,,
2502.20558,CLM_F6B_DIST15TO1_MAX,MAX lifecycle for DIST15TO1,implementation_attested_scientific_not_accepted,,numerical_claim,8,8,8,0,0,0,100.0,100.0,0.0,0.0,0.0,0,8,0.0,,,0.0,100.0,,,,,,
2502.20558,CLM_F6B_GHZ16_AVG,AVG lifecycle for GHZ16,implementation_attested_scientific_not_accepted,,numerical_claim,8,8,8,0,0,0,100.0,100.0,0.0,0.0,0.0,0,8,0.0,,,0.0,100.0,,,,,,
2502.20558,CLM_F6B_GHZ16_MAX,MAX lifecycle for GHZ16,implementation_attested_scientific_not_accepted,,numerical_claim,8,8,8,0,0,0,100.0,100.0,0.0,0.0,0.0,0,8,0.0,,,0.0,100.0,,,,,,
2502.20558,CLM_F6B_HT_AVG,AVG lifecycle for HT,implementation_attested_scientific_not_accepted,,numerical_claim,8,8,8,0,0,0,100.0,100.0,0.0,0.0,0.0,0,8,0.0,,,0.0,100.0,,,,,,
2502.20558,CLM_F6B_HT_MAX,MAX lifecycle for HT,implementation_attested_scientific_not_accepted,,numerical_claim,8,8,8,0,0,0,100.0,100.0,0.0,0.0,0.0,0,8,0.0,,,0.0,100.0,,,,,,
2502.20558,CLM_F7B_ERASURE,Teleported-gate logical error: ERASURE,implementation_attested_scientific_not_accepted,,numerical_claim,4,4,0,0,4,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F7B_LOSS_EXACTTIME,Teleported-gate logical error: LOSS-EXACTTIME,implementation_attested_scientific_not_accepted,,numerical_claim,4,4,0,0,4,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F7B_LOSS_NOSSR,Teleported-gate logical error: LOSS-NOSSR,implementation_attested_scientific_not_accepted,,numerical_claim,4,4,0,0,4,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_F7B_LOSS_SSR,Teleported-gate logical error: LOSS-SSR,implementation_attested_scientific_not_accepted,,numerical_claim,4,4,0,0,4,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_TBL1_DATA_LIFECYCLE,Data-qubit lifecycle row,implementation_attested_scientific_not_accepted,,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,0,3,0.0,,,0.0,100.0,,,,,,
2502.20558,CLM_TBL1_DEFF_C1,Loss-only effective-distance row,implementation_attested_scientific_not_accepted,EQ003 | EQ004 | EQ005,numerical_claim,44,44,0,0,44,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_TBL1_DEFF_C2,Correlated Z-loss effective-distance row,implementation_attested_scientific_not_accepted,EQ003 | EQ004 | EQ005 | EQ009,numerical_claim,44,44,0,0,44,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_TBL1_MEASURE_LIFECYCLE,Measure-qubit lifecycle row,implementation_attested_scientific_not_accepted,,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,0,3,0.0,,,0.0,100.0,,,,,,
2502.20558,CLM_TBL1_SPACETIME,Space-time overhead row,implementation_attested_scientific_not_accepted,,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,0,3,0.0,,,0.0,100.0,,,,,,
2502.20558,CLM_TBL1_THRESH_C1,Loss-only threshold row,implementation_attested_scientific_not_accepted,EQ003 | EQ004 | EQ005,numerical_claim,44,44,0,0,44,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2502.20558,CLM_TBL1_THRESH_C2,Correlated Z-loss threshold row,implementation_attested_scientific_not_accepted,EQ003 | EQ004 | EQ005 | EQ009,numerical_claim,44,44,0,0,44,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2504.08598,CLM001,One atom per graph vertex and one same-parity Rydberg level per color implement the Potts-like minimum vertex graph coloring objective without a kN-qubit one-hot embedding.,verified,EQ001 | EQ002,pure_theory,0,,,,,,,,,,,,,,,,,,false,verified_by_formula_or_invariant,all formula refs resolve with verified gates and a passed independent check,2,2,5
2504.08598,CLM002,The paper's k=3 A-F annealing behavior and E/F final coloring distributions are reproduced at scientific feature level.,verified,EQ001 | EQ002 | EQ003 | EQ004,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
2504.08598,CLM003,"The paper's k=4 G-I final coloring distributions are reproduced at scientific feature level, including the 3D tetrahedron embedding.",verified,EQ001 | EQ002 | EQ003 | EQ004,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
2504.08598,CLM004,The k=chi-1 and non-equidistant appendix cases expose loss of robustness from finite attractive inter-level interactions; successful and mismatching items are both retained.,partially_supported,EQ002 | EQ003 | EQ004,numerical_claim,2,2,0,0,2,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2504.08598,CLM005,"The final paper discloses a source-bound future multilevel hardware contract containing atom coordinates and one Omega, Delta and Phi=0 channel per Rydberg level.",verified,EQ002 | EQ004,numerical_claim,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0,0,2,0.0,,,0.0,100.0,,,,,,
2504.08598,CLM006,A real-device or Pasqal cross-validation of the same multilevel Hamiltonian has not been performed.,blocked,,experimental_or_external_validation,0,,,,,,,,,,,,,,,,,,false,excluded_from_numeric_fidelity,The Claim explicitly records an unperformed real-device validation; no scientific-region pixel or theoretical numerical Fidelity is defined.,0,0,0
2504.08598,CLM007,"Across the three Figure 7 drive protocols, annealing robustly prepares valid MVGCP solutions; optimized unequal drives suppress invalid Diamond colorings while the symmetry-related 3-Fan solutions remain robust.",blocked_missing_parameter,EQ002 | EQ003 | EQ004,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2506.06669,CLM_ENHANCED_PST,The integer zig-zag deformation preserves perfect state transfer while increasingly suppressing population on the detuned even sites.,active,QS001 | QS002 | QS003 | QS007 | QS008,numerical_claim,21,21,21,0,0,0,100.0,100.0,0.0,0.0,0.0,12,9,57.142857,94.5433,94.5433,54.024743,96.881886,,,,,,
2506.06669,CLM_FST_BELL_LOCAL_GAUGE,The isospectral FST deformation produces equal endpoint support with negligible interior population; a local endpoint phase flip maps the generated Bell-plus convention to the named Bell-minus convention.,supported_up_to_local_gauge,QS004,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2506.06669,CLM_LARGE_M_EFFECTIVE_HALF_CHAIN,Schur elimination of the detuned even sites converges to the printed half-length PST spectrum as m increases.,supported_asymptotic,QS008,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2506.06669,CLM_REMOTE_BELL,The isospectral fractional-transfer deformation generates remote Bell entanglement with high fidelity and improved robustness at larger m.,active,QS004 | QS006 | QS007 | QS009,numerical_claim,26,26,26,0,0,0,100.0,100.0,0.0,0.0,0.0,22,4,84.615385,93.494282,93.494282,79.110546,94.495162,,,,,,
2506.06669,CLM_REMOTE_W,The separable two-dimensional extension distributes a single excitation over four corners and its dissipative fidelity benefits from enhanced transfer.,active,QS004 | QS005 | QS006 | QS009,numerical_claim,9,9,3,0,6,0,100.0,33.333333,0.0,66.666667,0.0,0,3,0.0,,,0.0,33.333333,,,,,,
2506.06669,CLM_XY_HAMILTONIAN_HERMITICITY,Main Eq. (1) is not Hermitian when read literally because it repeats the lowering term; replacing the repeated term by its Hermitian conjugate restores the intended XY exchange.,paper_error_candidate,QS001,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
2506.06669,CLM_ZIGZAG_PST_ALL_INTEGER_M,The parity-corrected zig-zag Hamiltonian exhibits the printed spectrum and perfect endpoint transfer throughout the frozen finite domain of odd chain sizes and integer m.,supported_parameter_subset,QS002,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2507.09447,CLM001,Under OBC the two largest Lyapunov exponents reproduce the spectral potential and locate the mobility edge.,supported_paper_scale,EQC001 | EQC002 | EQC003 | EQC004 | EQC006,numerical_claim,4,4,4,0,0,0,100.0,100.0,0.0,0.0,0.0,4,0,100.0,94.7068,94.7068,94.7068,94.7068,,,,,,
2507.09447,CLM002,Under PBC the positive Lyapunov exponents reproduce the spectral potential and their count determines the point-gap winding.,supported_paper_scale,EQC001 | EQC002 | EQC003 | EQC005 | EQC007,numerical_claim,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0,2,0,100.0,94.4138,94.4138,94.4138,94.4138,,,,,,
2507.09447,CLM003,Increasing disorder shrinks the skin-mode region and drives the spectrum toward a fully Anderson-localized phase.,supported_paper_scale,EQC001 | EQC002 | EQC003 | EQC004 | EQC006 | EQC008,numerical_claim,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0,2,0,100.0,96.2507,96.2507,96.2507,96.2507,,,,,,
2507.09447,CLM004,"The supplement off-diagonal-disorder example reproduces the theory density, OBC spectral support, and ALM-versus-skin profile classes from the published Hatano-Nelson model without tracing source pixels.",supported_reduced_scale,EQC001 | EQC002 | EQC003 | EQC004 | EQC006,numerical_claim,3,3,0,0,3,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2507.09447,CLM005,"The supplement quasiperiodic example reproduces the theory density, OBC spectral support, and ALM-versus-skin profile classes from the published Hatano-Nelson model with onsite modulation.",supported_reduced_scale,EQC001 | EQC002 | EQC003 | EQC004 | EQC006,numerical_claim,3,3,0,0,3,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2507.09447,CLM006,"With only one nearest-neighbour hopping direction under OBC, the spectral density equals the onsite disorder density.",supported_exact_analytic,EQC010,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2507.09447,CLM007,Published Fig. S3 compares ED and QR arithmetic-precision sensitivity at two energies.,code_ready_paper_scale_not_run,EQC011,numerical_claim,4,4,0,0,4,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2507.09447,CLM008,Published Fig. S4 claims exponential finite-size convergence of the central Lyapunov gap.,attempted_not_reproduced_pending_review,EQC012,numerical_claim,2,2,0,0,2,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2510.12880,CLM001,At theta=pi/4 the frustration-free periodic chain has 2^N+1 zero-energy ground states.,active,EQC003 | EQC004 | EQC005 | EQC006 | EQC007 | EQC011,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2510.12880,CLM002,The alternating product states and the uniform z-zero state saturate the analytic energy bounds in their respective phase regimes.,active,EQC002 | EQC003 | EQC010,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2510.12880,CLM003,The uniform w=+1 fractionalized MPS closely approximates the exact ground state for theta below pi/4.,active,EQC001 | EQC002 | EQC006 | EQC007 | EQC008,numerical_claim,2,2,0,0,2,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2510.12880,CLM004,A one-w-flip fractionalized MPS closely approximates the N-fold first-excited manifold.,active,EQC001 | EQC002 | EQC006 | EQC007 | EQC009,numerical_claim,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0,0,2,0.0,,,0.0,100.0,,,,,,
2510.12880,CLM005,At theta=pi/4 an even open chain with X end bonds has 2^(N+1)-1 zero-energy ground states.,active,EQC003 | EQC012,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2510.12880,CLM006,At theta=pi/2 an even open chain has 2N+1 zero-energy ground states.,active,EQC002 | EQC013,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2510.12880,CLM007,At theta=3pi/2 an even open chain has four product ground states with energy -(N-1).,active,EQC002 | EQC014,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2510.12880,CLM008,The theta=0 uniform-positive-w ground-state expansion contains only even triplet-x and triplet-y bond parities.,active,EQC005 | EQC015,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2510.12880,CLM009,Bilinear perturbation about theta=3pi/2 starts at second order and preserves the uniform-positive-w sector at all orders.,active,EQC002 | EQC010 | EQC016,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2510.26761,CLM001,A sufficiently large negative volume on a canonical two-dimensional Wigner slice certifies genuine multipartite entanglement.,active,EQC001 | EQC002 | EQC003,numerical_claim,7,7,0,0,7,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2510.26761,CLM002,Negativity surviving an admissible center-of-mass smoothing certifies genuine multipartite entanglement.,active,EQC004 | EQC005 | EQC012 | EQC014,numerical_claim,7,7,0,0,7,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2510.26761,CLM003,The tripartite W state is certified by a Wigner-function integral over a disk of radius approximately 0.7.,active,EQC006 | EQC007 | EQC008 | EQC009,numerical_claim,7,7,7,0,0,0,100.0,100.0,0.0,0.0,0.0,0,7,0.0,,,0.0,100.0,,,,,,
2510.26761,CLM004,The tripartite W state is certified from the seven-point characteristic construction with witness value 0.0176.,active,EQC010 | EQC011,numerical_claim,7,7,7,0,0,0,100.0,100.0,0.0,0.0,0.0,0,7,0.0,,,0.0,100.0,,,,,,
2510.26761,CLM_C01_THEOREM1_GME,N_2D above the state-dependent bound implies GME for every allowed slice.,implementation_attested_review_pending,,numerical_claim,11,11,3,0,8,0,100.0,27.272727,0.0,72.727273,0.0,0,3,0.0,,,0.0,27.272727,,,,,,
