mapping_row_id,paper_id,check_id,claim_id,claim_ids,supporting_claim_ids,target_ids,item_type,scientific_role,source_ref,scientific_object,disposition,disposition_source,reason_codes,next_action,direct_cause_categories,root_cause_categories,code_fault_statuses,fidelity_status,fidelity_score,fidelity_min_score,fidelity_target_scores,fidelity_missing_target_ids
MAP-3929,2607.15597,S7-GUIDE-C60-300K,CLM_THERMAL,CLM_THERMAL,,T013,figure_series,supporting_duplicate,"Supplement Fig. S7, PDF p. 28",Circular n=60 room-temperature decay-floor guide,reproduced,target_projection,scientific_evidence_accepted,none,target_scope_incomplete,scope_definition_gap,not_found_after_checks,pixel_evidence_missing,,,{},T013
MAP-3930,2607.15597,S7-GUIDE-C80-300K,CLM_THERMAL,CLM_THERMAL,,T013,figure_series,supporting_duplicate,"Supplement Fig. S7, PDF p. 28",Circular n=80 room-temperature decay-floor guide,reproduced,target_projection,scientific_evidence_accepted,none,target_scope_incomplete,scope_definition_gap,not_found_after_checks,pixel_evidence_missing,,,{},T013
MAP-3932,2607.15597,S7-GUIDE-EIT-DOPPLER,CLM_THERMAL,CLM_THERMAL,,T013,figure_series,supporting_duplicate,"Supplement Fig. S7, PDF p. 28",EIT/Doppler cooling boundary,reproduced,target_projection,scientific_evidence_accepted,none,target_scope_incomplete,scope_definition_gap,not_found_after_checks,pixel_evidence_missing,,,{},T013
MAP-3931,2607.15597,S7-GUIDE-GSC-EIT,CLM_THERMAL,CLM_THERMAL,,T013,figure_series,supporting_duplicate,"Supplement Fig. S7, PDF p. 28",Ground-state/EIT cooling boundary,reproduced,target_projection,scientific_evidence_accepted,none,target_scope_incomplete,scope_definition_gap,not_found_after_checks,pixel_evidence_missing,,,{},T013
MAP-3928,2607.15597,S7-GUIDE-LOWL-DECAY,CLM_THERMAL,CLM_THERMAL,,T013,figure_series,supporting_duplicate,"Supplement Fig. S7, PDF p. 28",Low-l n=60 decay-floor guide,reproduced,target_projection,scientific_evidence_accepted,none,target_scope_incomplete,scope_definition_gap,not_found_after_checks,pixel_evidence_missing,,,{},T013
MAP-3921,2607.15597,S7-LOWL60-4K-TOTAL,CLM_THERMAL,CLM_THERMAL,,T013,figure_series,theory_numerical,"Supplement Fig. S7, PDF p. 28",Low-l n=60 cryogenic total infidelity,reproduced,item_authoritative_state,scientific_evidence_accepted,none,target_scope_incomplete,scope_definition_gap,not_found_after_checks,pixel_evidence_missing,,,{},T013
MAP-3846,2607.15597,TS01-OPERATING-POINT,CLM_CZ,CLM_CZ,,T004,table,analytic_result,"Table S1, PDF p. 7",Gate operating-point values and formula-derived quantities,reproduced,item_authoritative_state,scientific_evidence_accepted,none,,,,pixel_evidence_missing,,,{},T004
MAP-3847,2607.15597,TS02-DECAY-INFIDELITY,CLM_CZ,CLM_CZ,,T005,table,analytic_result,"Table S2, PDF p. 8",Rydberg lifetimes and per-gate decay infidelity,reproduced,item_authoritative_state,scientific_evidence_accepted,none,,,,pixel_evidence_missing,,,{},T005
MAP-3848,2607.15597,TS03-GATE-ERROR-BUDGET,CLM_TS03_GATE_ERROR_BUDGET,CLM_TS03_GATE_ERROR_BUDGET,,T016,table,analytic_result,"Table S3, PDF p. 8",Single-ion gate error-budget rows and total,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3849,2607.15597,TS04-MULTIION-TOGGLE-SCALING,CLM_TS04_MULTIION_TOGGLE_SCALING,CLM_TS04_MULTIION_TOGGLE_SCALING,,T017,table,analytic_result,"Table S4, PDF p. 10","Multi-ion segment count, pulse overhead, closure residual, and fidelity scaling",externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,scientific_definition_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3850,2607.15597,TS05-MQDT-POLARIZABILITY,CLM_TS05_MQDT_POLARIZABILITY,CLM_QCLM_S6_MQDT_CROSSCHECK | CLM_S2_A_D1F12 | CLM_S2_A_D2F32_OPT | CLM_S2_A_GUIDE_DCZ | CLM_S2_A_P0F12 | CLM_S2_A_P1F12_CURRENT | CLM_S2_A_P2F32_OPT | CLM_S2_A_S1F32 | CLM_S2_B_CURRENT_MISLABEL | CLM_S2_B_D1P0_RATIO | CLM_S2_B_D2P2_RATIO | CLM_TS05_MQDT_POLARIZABILITY,CLM_QCLM_S6_MQDT_CROSSCHECK | CLM_S2_A_D1F12 | CLM_S2_A_D2F32_OPT | CLM_S2_A_GUIDE_DCZ | CLM_S2_A_P0F12 | CLM_S2_A_P1F12_CURRENT | CLM_S2_A_P2F32_OPT | CLM_S2_A_S1F32 | CLM_S2_B_CURRENT_MISLABEL | CLM_S2_B_D1P0_RATIO | CLM_S2_B_D2P2_RATIO,T018,table,analytic_result,"Table S5, PDF p. 12",MQDT/Stark-map polarizabilities and C4 values for candidate states,attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3851,2607.15597,TS06-THERMAL-FIDELITY,CLM_TS06_THERMAL_FIDELITY,CLM_TS06_THERMAL_FIDELITY,,T019,table,analytic_result,"Table S6, PDF p. 16",Five operating-point fidelity decomposition,reproduced,item_authoritative_state,scientific_evidence_accepted,none,,,,pixel_evidence_missing,,,{},T019
MAP-3852,2607.15597,TS07-TRANSFER-GATE-COUNTS,CLM_QEC,CLM_QEC,,T009,table,analytic_result,"Table S7, PDF p. 18",Steane and BB logical-transfer gate counts,reproduced,item_authoritative_state,scientific_evidence_accepted,none,,,,pixel_evidence_missing,,,{},T009
MAP-3853,2607.15597,TS08-QLDPC-TRANSFER-MC,CLM_TS08_QLDPC_TRANSFER_MC,CLM_QCLM_S8_R1_OPTIMAL | CLM_TS08_QLDPC_TRANSFER_MC,CLM_QCLM_S8_R1_OPTIMAL,T020,table,analytic_result,"Table S8, PDF p. 19",Circuit-level BB logical-transfer Monte Carlo,attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3854,2607.15597,TS09-PASSIVE-ION-MEMORY,CLM_TS09_PASSIVE_ION_MEMORY,CLM_TS09_PASSIVE_ION_MEMORY,,T021,table,analytic_result,"Table S9, PDF p. 19",Passive BB ion-memory logical-error Monte Carlo,attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3855,2607.15597,TS10-QLDPC-SE-MC,CLM_TS10_QLDPC_SE_MC,CLM_TS10_QLDPC_SE_MC,,T022,table,analytic_result,"Table S10, PDF p. 21",BB syndrome-extraction logical-error Monte Carlo,attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3856,2607.15597,TS11-FOWLER-PROJECTION,CLM_TS11_FOWLER_PROJECTION,CLM_TS11_FOWLER_PROJECTION,,T031,table,analytic_result,"Table S11, PDF p. 23",Calibrated Fowler logical-error/resource projection,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,scientific_definition_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3857,2607.15597,TS12-APM-BB-MC,CLM_TS12_APM_BB_MC,CLM_TS12_APM_BB_MC,,T023,table,analytic_result,"Table S12, PDF p. 24",APM-versus-BB Monte Carlo comparison,attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3858,2607.15597,TS13-CIRCULAR-OPERATING-POINTS,CLM_THERMAL,CLM_THERMAL,,T011,table,analytic_result,"Table S13, PDF p. 26",Circular-Rydberg operating points and fidelity budgets,reproduced,item_authoritative_state,scientific_evidence_accepted,none,,,,pixel_evidence_missing,,,{},T011
MAP-3859,2607.15597,TS14-CIRCULAR-CRYSTAL-BUDGET,CLM_THERMAL,CLM_THERMAL,,T014,table,analytic_result,"Table S14, PDF p. 30",Ten-ion circular-Rydberg error budget,reproduced,item_authoritative_state,scientific_evidence_accepted,none,,,,pixel_evidence_missing,,,{},T014
MAP-3946,2607.22976,FIG2_A,CLM_TOPOLOGY,CLM_TOPOLOGY,,T001,figure_panel,,Main text Fig. 2(a),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,unresolved,unresolved,not_excluded,measured,92.3519,92.3519,"{""T001"":92.3519}",
MAP-3947,2607.22976,FIG2_B,CLM_TOPOLOGY,CLM_TOPOLOGY,,T001,figure_panel,,Main text Fig. 2(b),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,unresolved,unresolved,not_excluded,measured,92.3519,92.3519,"{""T001"":92.3519}",
MAP-3948,2607.22976,FIG2_C,CLM_TOPOLOGY,CLM_TOPOLOGY,,T001,figure_panel,,Main text Fig. 2(c),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,unresolved,unresolved,not_excluded,measured,92.3519,92.3519,"{""T001"":92.3519}",
MAP-3949,2607.22976,FIG2_D,CLM_TOPOLOGY,CLM_TOPOLOGY,,T001,figure_panel,,Main text Fig. 2(d),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,unresolved,unresolved,not_excluded,measured,92.3519,92.3519,"{""T001"":92.3519}",
MAP-3950,2607.22976,FIG3_A,CLM_GBZ,CLM_GBZ,,T002,figure_panel,,Main text Fig. 3(a),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,unresolved,unresolved,not_excluded,measured,90.9265,90.9265,"{""T002"":90.9265}",
MAP-3951,2607.22976,FIG3_B,CLM_GBZ,CLM_GBZ,,T002,figure_panel,,Main text Fig. 3(b),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,unresolved,unresolved,not_excluded,measured,90.9265,90.9265,"{""T002"":90.9265}",
MAP-3952,2607.22976,FIG3_C,CLM_GBZ,CLM_GBZ,,T002,figure_panel,,Main text Fig. 3(c),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,unresolved,unresolved,not_excluded,measured,90.9265,90.9265,"{""T002"":90.9265}",
MAP-3953,2607.22976,FIG3_D,CLM_GBZ,CLM_GBZ,,T002,figure_panel,,Main text Fig. 3(d),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,unresolved,unresolved,not_excluded,measured,90.9265,90.9265,"{""T002"":90.9265}",
MAP-3954,2607.22976,FIG3_E,CLM_GBZ,CLM_GBZ,,T002,figure_panel,,Main text Fig. 3(e),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,unresolved,unresolved,not_excluded,measured,90.9265,90.9265,"{""T002"":90.9265}",
MAP-3955,2607.22976,FIG3_F,CLM_GBZ,CLM_GBZ,,T002,figure_panel,,Main text Fig. 3(f),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,unresolved,unresolved,not_excluded,measured,90.9265,90.9265,"{""T002"":90.9265}",
MAP-3956,2607.22976,FIG3_G,CLM_GBZ,CLM_GBZ,,T002,figure_panel,,Main text Fig. 3(g),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,unresolved,unresolved,not_excluded,measured,90.9265,90.9265,"{""T002"":90.9265}",
MAP-3957,2607.22976,FIG3_H,CLM_GBZ,CLM_GBZ,,T002,figure_panel,,Main text Fig. 3(h),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,unresolved,unresolved,not_excluded,measured,90.9265,90.9265,"{""T002"":90.9265}",
MAP-3958,2607.22976,FIG4,CLM_GBZ,CLM_GBZ,,T003,figure,,Main text Fig. 4,,reproduced,item_authoritative_state,scientific_evidence_accepted,none,unresolved,unresolved,not_excluded,measured,94.1496,94.1496,"{""T003"":94.1496}",
MAP-3959,2607.22976,FIGS1_A,CLM_POTENTIAL,CLM_POTENTIAL,,T004,figure_panel,,Supplement Fig. S1(a),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,unresolved,unresolved,not_excluded,measured,92.5394,92.5394,"{""T004"":92.5394}",
MAP-3960,2607.22976,FIGS1_B,CLM_POTENTIAL,CLM_POTENTIAL,,T004,figure_panel,,Supplement Fig. S1(b),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,unresolved,unresolved,not_excluded,measured,92.5394,92.5394,"{""T004"":92.5394}",
MAP-3962,2607.22976,FIGS2_B,CLM_OPEN,CLM_OPEN,,T005,figure_panel,,Supplement Fig. S2(b),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,,,,measured,94.1046,94.1046,"{""T005"":94.1046}",
MAP-3963,2607.22976,FIGS2_C,CLM_OPEN,CLM_OPEN,,T005,figure_panel,,Supplement Fig. S2(c),,reproduced,item_authoritative_state,scientific_evidence_accepted,none,,,,measured,94.1046,94.1046,"{""T005"":94.1046}",
MAP-4043,2607.23978,CLM_COMPLETE_POVM_CFI_BOUND,CLM_COMPLETE_POVM_CFI_BOUND,CLM_COMPLETE_POVM_CFI_BOUND,,T006,quantitative_claim,analytic_result,"Eq. (14) and conclusion, PDF p. 5; raw/source/non_Hermitian_sensing_main.tex:227-231",Classical Fisher information of the complete three-port POVM does not exceed the standard Hermitian optimum.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-3965,2607.23978,F2A_TH_A1_NH,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(a-d), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:176-183",non-optimal non-Hermitian A1 fringe at p=0.75,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-3966,2607.23978,F2A_TH_A2_H,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(a-d), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:176-183",non-optimal Hermitian A2 fringe at p=0.75,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-3967,2607.23978,F2B_TH_A1_NH,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(a-d), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:176-183",non-optimal non-Hermitian A1 fringe at p=0.15,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-3968,2607.23978,F2B_TH_A2_H,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(a-d), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:176-183",non-optimal Hermitian A2 fringe at p=0.15,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-3970,2607.23978,F2C_TH_AH,CLM_FRINGE,CLM_FRINGE,,T001,figure_series,theory_numerical,"Fig. 2(a-d), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:176-183",optimal Hermitian fringe at p=0.75,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3969,2607.23978,F2C_TH_ANH,CLM_FRINGE,CLM_FRINGE,,T001,figure_series,theory_numerical,"Fig. 2(a-d), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:176-183",optimal non-Hermitian fringe at p=0.75,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3972,2607.23978,F2D_TH_AH,CLM_FRINGE,CLM_FRINGE,,T001,figure_series,theory_numerical,"Fig. 2(a-d), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:176-183",optimal Hermitian fringe at p=0.15,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3971,2607.23978,F2D_TH_ANH,CLM_FRINGE,CLM_FRINGE,,T001,figure_series,theory_numerical,"Fig. 2(a-d), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:176-183",optimal non-Hermitian fringe at p=0.15,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3983,2607.23978,F2E_TH_A1_IM,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",imaginary part of <non-optimal A1> at p=0.15.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-3981,2607.23978,F2E_TH_A1_RE,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",real part of <non-optimal A1> at p=0.15.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-3991,2607.23978,F2E_TH_A2_DAG_IM,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",imaginary part of <non-optimal A2 dagger> at p=0.15.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-3989,2607.23978,F2E_TH_A2_DAG_RE,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",real part of <non-optimal A2 dagger> at p=0.15.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-3987,2607.23978,F2E_TH_A2_IM,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",imaginary part of <non-optimal A2> at p=0.15.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-3985,2607.23978,F2E_TH_A2_RE,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",real part of <non-optimal A2> at p=0.15.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-3995,2607.23978,F2E_TH_AH_IM,CLM_FRINGE,CLM_FRINGE,,T002,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",imaginary part of <optimal Hermitian A_H> at p=0.15.,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,not_comparable,,,{},T002
MAP-3993,2607.23978,F2E_TH_AH_RE,CLM_FRINGE,CLM_FRINGE,,T002,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",real part of <optimal Hermitian A_H> at p=0.15.,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,not_comparable,,,{},T002
MAP-4003,2607.23978,F2E_TH_ANH_DAG_IM,CLM_FRINGE,CLM_FRINGE,,T002,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",imaginary part of <optimal non-Hermitian A_nH dagger> at p=0.15.,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,not_comparable,,,{},T002
MAP-4001,2607.23978,F2E_TH_ANH_DAG_RE,CLM_FRINGE,CLM_FRINGE,,T002,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",real part of <optimal non-Hermitian A_nH dagger> at p=0.15.,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,not_comparable,,,{},T002
MAP-3999,2607.23978,F2E_TH_ANH_IM,CLM_FRINGE,CLM_FRINGE,,T002,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",imaginary part of <optimal non-Hermitian A_nH> at p=0.15.,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,not_comparable,,,{},T002
MAP-3997,2607.23978,F2E_TH_ANH_RE,CLM_FRINGE,CLM_FRINGE,,T002,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",real part of <optimal non-Hermitian A_nH> at p=0.15.,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,not_comparable,,,{},T002
MAP-4007,2607.23978,F2F_TH_A1_IM,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",imaginary part of <non-optimal A1> at p=0.75.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-4005,2607.23978,F2F_TH_A1_RE,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",real part of <non-optimal A1> at p=0.75.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-4015,2607.23978,F2F_TH_A2_DAG_IM,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",imaginary part of <non-optimal A2 dagger> at p=0.75.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-4013,2607.23978,F2F_TH_A2_DAG_RE,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",real part of <non-optimal A2 dagger> at p=0.75.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-4011,2607.23978,F2F_TH_A2_IM,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",imaginary part of <non-optimal A2> at p=0.75.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-4009,2607.23978,F2F_TH_A2_RE,CLM_NONOPTIMAL_READOUT,CLM_NONOPTIMAL_READOUT,,T005,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",real part of <non-optimal A2> at p=0.75.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-4019,2607.23978,F2F_TH_AH_IM,CLM_FRINGE,CLM_FRINGE,,T002,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",imaginary part of <optimal Hermitian A_H> at p=0.75.,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,not_comparable,,,{},T002
MAP-4017,2607.23978,F2F_TH_AH_RE,CLM_FRINGE,CLM_FRINGE,,T002,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",real part of <optimal Hermitian A_H> at p=0.75.,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,not_comparable,,,{},T002
MAP-4027,2607.23978,F2F_TH_ANH_DAG_IM,CLM_FRINGE,CLM_FRINGE,,T002,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",imaginary part of <optimal non-Hermitian A_nH dagger> at p=0.75.,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,not_comparable,,,{},T002
MAP-4025,2607.23978,F2F_TH_ANH_DAG_RE,CLM_FRINGE,CLM_FRINGE,,T002,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",real part of <optimal non-Hermitian A_nH dagger> at p=0.75.,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,not_comparable,,,{},T002
MAP-4023,2607.23978,F2F_TH_ANH_IM,CLM_FRINGE,CLM_FRINGE,,T002,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",imaginary part of <optimal non-Hermitian A_nH> at p=0.75.,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,not_comparable,,,{},T002
MAP-4021,2607.23978,F2F_TH_ANH_RE,CLM_FRINGE,CLM_FRINGE,,T002,figure_series,theory_numerical,"Fig. 2(e-f), PDF p. 4; raw/source/non_Hermitian_sensing_main.tex:179-183",real part of <optimal non-Hermitian A_nH> at p=0.75.,reproduced,item_authoritative_state,fresh_independent_review_supported,none,,,,not_comparable,,,{},T002
MAP-4030,2607.23978,F3A_TH_AH_VAR,CLM_ORDER,CLM_ORDER,,T003,figure_series,theory_numerical,"Fig. 3(a), PDF p. 5; raw/source/non_Hermitian_sensing_main.tex:185-200",Noiseless optimal Hermitian phase-estimation variance versus p.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
